index,commission,entrust_action,entrust_no,fill_date,fill_no,fill_price,fill_size,fill_time,symbol,task_id,trade_date
0,0.0,Short,1,20180125,1,42.9,1.0,0,002049.SZ,201801250001,20180125
1,0.0,Buy,1,20180226,1,40.94,2.0,0,002049.SZ,201802260002,20180226
